品目コード	プラント	品目テキスト	保管場所	特殊在庫区分	特殊在庫の評価	特殊在庫番号	保管場所レベルでの品目削除フラグ	ロット番号	基本数量単位	利用可能評価在庫	通貨コード	利用可能値	転送中在庫（保管場所間）	積送/輸送中の値	品質検査中在庫	品質検査値	非利用可能ロットの全在庫合計	制限値	保留在庫	保留在庫値	返品保留在庫	保留返品金額	販売伝票	販売伝票明細	棚番	勘定科目コード	勘定科目名	品目タイプ	滞留日数	評価クラス	評価クラステキスト	調達タイプ	調達タイプテキスト	評価減区分
22601012900	P300	VHL-NB2-24T1 DC24V L=19.2-24V*	3110						PC	       2.000	JPY	              17200	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-2	154000	原材料(自動入力)	ROH	    177	1200	ＳＳＳ原材料	F	外部調達	00
22601013700	P300	VHL-NB2-U2 DC24V . . . ｾﾂﾃﾝｶｸ*	3110						PC	       1.000	JPY	               8200	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-2	154000	原材料(自動入力)	ROH	    194	1200	ＳＳＳ原材料	F	外部調達	00
22601014500	P300	AHNB360 60MV H=30-70MV AC100/*	3110						PC	      13.000	JPY	             247000	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			窓際-2	154000	原材料(自動入力)	ROH	   1278	1200	ＳＳＳ原材料	F	外部調達	00
22601014700	P300	AHLNB3-60T2	3110						PC	       8.000	JPY	             101200	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			窓際-2	154000	原材料(自動入力)	ROH	   1278	1200	ＳＳＳ原材料	F	外部調達	00
22601015000	P300	AHL-NB3-60 60MV L=5-30MV H=30*	3110						PC	       8.000	JPY	             152000	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			窓際-2	154000	原材料(自動入力)	ROH	   1278	1200	ＳＳＳ原材料	F	外部調達	00
22601015100	P300	AHLNB3-60T1 60MV L=5-30MV H=3*	3110						PC	       2.000	JPY	              26042	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3	154000	原材料(自動入力)	ROH	   1278	1200	ＳＳＳ原材料	F	外部調達	00
226011206	P300	VHL-NB1-U2	3110						PC	       2.000	JPY	              25650	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-2	154000	原材料(自動入力)	ROH	      5	1200	ＳＳＳ原材料	F	外部調達	00
226011208	P300	VH-NB1-U2	3110						PC	       1.000	JPY	              18900	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			SSS未使用-12	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
22601122100	P300	VHT-NB4-100 DC80-160V . H=75-*	3110						PC	       7.000	JPY	             263900	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			SSS未使用-12	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
23040004000	P300	H5F-A AC100-240V 50/60HZ	3190						PC	       1.000	JPY	              11045	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	ROH	   1332	1200	ＳＳＳ原材料	F	外部調達	00
23040005000	P300	H3CR-A DC 12V MIN0.12S MAX300H ｹﾞﾝｼﾞ2C	3110						PC	       1.000	JPY	               1670	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P25-3-7-1	154000	原材料(自動入力)	ROH	      3	1200	ＳＳＳ原材料	F	外部調達	00
23040005100	P300	H3CR-A AC/DC 24V MIN0.12S MAX 300H ｹﾞﾝｼﾞ	3110						PC	      34.000	JPY	              68714	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-2	154000	原材料(自動入力)	ROH	      1	1200	ＳＳＳ原材料	F	外部調達	00
23040005100	P300	H3CR-A AC/DC 24V MIN0.12S MAX 300H ｹﾞﾝｼﾞ	3160						PC	       3.000	JPY	               6063	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-1	154000	原材料(自動入力)	ROH	    892	1200	ＳＳＳ原材料	F	外部調達	00
23040006900	P300	H3CR-H8L AC/DC 24V MIN0.05S MAX  12S ｹﾞﾝ	3110						PC	       3.000	JPY	              14778	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			SSS未使用-5	154000	原材料(自動入力)	ROH	   1277	1200	ＳＳＳ原材料	F	外部調達	00
23040007600	P300	H3CRF8 AC100-240V 50/60HZ MIN .05S MAX	3110						PC	       1.000	JPY	               6971	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			SSS未使用-5	154000	原材料(自動入力)	ROH	    351	1200	ＳＳＳ原材料	F	外部調達	00
23040010200	P300	H3CR-A DC100-125V AC100-240V MIN0.05S MA	3110						PC	       8.000	JPY	              16480	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-2	154000	原材料(自動入力)	ROH	     11	1200	ＳＳＳ原材料	F	外部調達	00
23040010200	P300	H3CR-A DC100-125V AC100-240V MIN0.05S MA	3160						PC	       3.000	JPY	               6180	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-1	154000	原材料(自動入力)	ROH	    892	1200	ＳＳＳ原材料	F	外部調達	00
23040224100	P300	H3Y2 AC200-230V 50/60HZ MIN  *	3110						PC	      13.000	JPY	              39065	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-5-3	154000	原材料(自動入力)	ROH	      1	1200	ＳＳＳ原材料	F	外部調達	00
23040224100	P300	H3Y2 AC200-230V 50/60HZ MIN  *	3160						PC	       3.000	JPY	               9015	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-3-1-9	154000	原材料(自動入力)	ROH	    892	1200	ＳＳＳ原材料	F	外部調達	00
23040225200	P300	H3Y2 AC100-120V 50/60HZ MIN   1SEC MAX	3110						PC	       1.000	JPY	               1950	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-2-10	154000	原材料(自動入力)	ROH	    519	1200	ＳＳＳ原材料	F	外部調達	00
23208814600	P300	PM4H-A	3110						PC	      13.000	JPY	              33280	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			保守6	154000	原材料(自動入力)	ROH	    704	1200	ＳＳＳ原材料	F	外部調達	00
23208814800	P300	PM4H-F8	3110						PC	       8.000	JPY	              33840	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			保守1	154000	原材料(自動入力)	ROH	    690	1200	ＳＳＳ原材料	F	外部調達	00
23208815000	P300	PM4H-A	3110						PC	       3.000	JPY	               7680	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			保守1	154000	原材料(自動入力)	ROH	    703	1200	ＳＳＳ原材料	F	外部調達	00
24124002400	P300	SB2N/SE ﾃｲｶｸDC440V ﾂｳﾃﾞﾝ 60A *	3110						PC	       1.000	JPY	              14805	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-1	154000	原材料(自動入力)	ROH	   2056	1200	ＳＳＳ原材料	F	外部調達	00
24124113436	P300	SW03 ﾃｲｶｸAC600V ﾂｳﾃﾞﾝ 20A ｼﾕｾ*	3110						PC	       4.000	JPY	               3800	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P07-1	154000	原材料(自動入力)	ROH	    123	1200	ＳＳＳ原材料	F	外部調達	00
24124113700	P300	SW05/3H1A1B ﾃｲｶｸAC600V 20ﾂｳﾃﾞ*	3110						PC	       1.000	JPY	               1470	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-1	154000	原材料(自動入力)	ROH	   2040	1200	ＳＳＳ原材料	F	外部調達	00
24125005400	P300	SZ-Z5  AC/DC100-250V	3110						PC	      14.000	JPY	               6160	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-1	154000	原材料(自動入力)	ROH	      1	1200	ＳＳＳ原材料	F	外部調達	00
24125007200	P300	SC5-1/1A1B ﾃｲｶｸ550V ﾂｳﾃﾞﾝ 32A*	3110						PC	       6.000	JPY	               6780	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
24125007300	P300	SC4-0 ﾃｲｶｸ550V ﾂｳﾃﾞﾝ 25A ｼﾕｾﾂ*	3110						PC	       1.000	JPY	               1020	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			SSS未使用-2	154000	原材料(自動入力)	ROH	   2067	1200	ＳＳＳ原材料	F	外部調達	00
24125013700	P300	SC03/G ﾃｲｶｸAC600V ﾂｳﾃﾞﾝ 20A ｼ*	3110						PC	       8.000	JPY	               5520	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P07-2	154000	原材料(自動入力)	ROH	      2	1200	ＳＳＳ原材料	F	外部調達	00
24125013700	P300	SC03/G ﾃｲｶｸAC600V ﾂｳﾃﾞﾝ 20A ｼ*	3160						PC	       2.000	JPY	               1380	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-1	154000	原材料(自動入力)	ROH	    401	1200	ＳＳＳ原材料	F	外部調達	00
24125025300	P300	SC4-1/G ﾃｲｶｸ550V ﾂｳﾃﾞﾝ 32A ｼﾕ*	3160						PC	       2.000	JPY	               2800	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-1	154000	原材料(自動入力)	ROH	    185	1200	ＳＳＳ原材料	F	外部調達	00
24125034300	P300	SC-N1 ﾂｳﾃﾞﾝ 50A ｼﾕｾﾂﾃﾝ3A ｺｲﾙA*	3110						PC	       1.000	JPY	               1460	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P07-2	154000	原材料(自動入力)	ROH	      1	1200	ＳＳＳ原材料	F	外部調達	00
24125035400	P300	SC-N3 ﾂｳﾃﾞﾝ100A ｼﾕｾﾂﾃﾝ3A ｺｲﾙA*	3110						PC	       9.000	JPY	              27540	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			SSS未使用-4	154000	原材料(自動入力)	ROH	    794	1200	ＳＳＳ原材料	F	外部調達	00
24125048700	P300	SC-N7 ﾂｳﾃﾞﾝ200A ｼﾕｾﾂﾃﾝ3A ｺｲﾙA*	3110						PC	       1.000	JPY	              11700	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3	154000	原材料(自動入力)	ROH	     54	1200	ＳＳＳ原材料	F	外部調達	00
