MRP 日付	プラント	MRP管理者	購買グループ	品目コード	略称	伝票番号	指図番号	所要日付	再計画日付	入庫/所要量	保管場所	親品目コード	親品目テキスト	例外グループ	例外	例外メッセージ	品目テキスト	Type	安全在庫	単位
20250808	P100	900	117	10802087700	購発注	4502391385		20250827	20250909	3.000	1210			7	15	再日程計画(先送り)	W5VS-54YM IN:DC0-5V OUT:DC 10V OUT:DC  0	PD	0.000	PC
20250808	P100	900	117	10802088400	購発注	4502366631		20250827	20250912	6.000	1210			7	15	再日程計画(先送り)	W5VS44YM/K IN:DC0-10V OUT:DC 10V OUT:DC	PD	0.000	PC
20250808	P100	900	117	10802088400	購発注	4502366769		20260424	20260508	6.000	1210			7	15	再日程計画(先送り)	W5VS44YM/K IN:DC0-10V OUT:DC 10V OUT:DC	PD	0.000	PC
20250808	P100	900	117	10802095600	購発注	4502398968		20251225	20260107	3.000	1210			7	15	再日程計画(先送り)	M5VS-45-M IN:0-10V OUT:MAX5V OUT:MIN0V A	PD	0.000	PC
20250808	P100	900	117	10802095600	購発注	4502418509		20251225	20260105	2.000	1210			7	15	再日程計画(先送り)	M5VS-45-M IN:0-10V OUT:MAX5V OUT:MIN0V A	PD	0.000	PC
20250808	P100	900	117	10802097400	購発注	4502395251		20251029	20251105	2.000	1210			7	15	再日程計画(先送り)	KVSA4B/K IN.DC4-20MA OUT:MAX*	PD	0.000	PC
20250808	P100	900	117	10802143600	購発注	4502414741		20251029	20251106	1.000	1210			7	15	再日程計画(先送り)	W5VS-164YM IN:DC0-60MV OUT: 1*	PD	0.000	PC
20250808	P100	900	117	10802143600	購発注	4502391386		20250827	20250909	3.000	1210			7	15	再日程計画(先送り)	W5VS-164YM IN:DC0-60MV OUT: 1*	PD	0.000	PC
20250808	P100	900	117	10802153800	購発注	4502366632		20250827	20250912	2.000	1210			7	15	再日程計画(先送り)	W5VS44YR/K IN:DC0-10V OUT:DC*	PD	0.000	PC
20250808	P100	900	117	10802153800	購発注	4502366770		20260424	20260508	2.000	1210			7	15	再日程計画(先送り)	W5VS44YR/K IN:DC0-10V OUT:DC*	PD	0.000	PC
20250808	P100	900	117	10802184600	購発注	4502394508		20250908	20250903	3.000	1210			7	10	再日程計画(前倒し)	M2VF2-4W4W-M/N IN:DC-+10V OUT*	PD	0.000	PC
20250808	P100	900	117	10802184600	購発注	4502415392		20250926	20251003	4.000	1210			7	15	再日程計画(先送り)	M2VF2-4W4W-M/N IN:DC-+10V OUT*	PD	0.000	PC
20250808	P100	900	117	10802198800	購発注	4502405916		20251225	20260107	1.000	1210			7	15	再日程計画(先送り)	W2VABS-16WAY-M2/N INDC+-60MV *	PD	0.000	PC
20250808	P100	900	117	10802198900	購発注	4502405917		20251225	20260107	1.000	1210			7	15	再日程計画(先送り)	W2VABS-5WAY-M2/N INDC+-5V DC2*	PD	0.000	PC
20250808	P100	900	117	10802200600	購依頼	0012723428		20250825	00000000	2.000	1210			2	06	手配開始日付が過去です	M2VS30M/N IN:DC 1.5V OUT:MAX0*	PD	0.000	PC
20250808	P100	900	117	10802200601	購依頼	0012723429		20250825	00000000	2.000	1210			2	06	手配開始日付が過去です	M2VS00M/N IN:DC 1.5V OUT:MAX1*	PD	0.000	PC
20250808	P100	900	117	10802200602	購依頼	0012723430		20250825	00000000	2.000	1210			2	06	手配開始日付が過去です	M2VS00M/N IN:DC 1.5V OUT:MAX0*	PD	0.000	PC
20250808	P100	900	117	10802200700	購依頼	0012723431		20250825	00000000	2.000	1210			2	06	手配開始日付が過去です	M2VS0AM/N IN:DC 1.5V OUT:MAX *	PD	0.000	PC
20250808	P100	900	117	10802200800	購依頼	0012723432		20250825	00000000	2.000	1210			2	06	手配開始日付が過去です	M2VS0AM/K/N IN:DC 1.5V OUT:MA*	PD	0.000	PC
20250808	P100	900	117	10821000500	購発注	4502388293		20250730	00000000	38.000	1120			6	20	手配を取消	PV1R5-12-5 1.5W IN/DC12V OUT/*	PD	0.000	PC
20250808	P100	900	117	10821000500	購発注	4502388294		20260624	00000000	100.000	1120			6	20	手配を取消	PV1R5-12-5 1.5W IN/DC12V OUT/*	PD	0.000	PC
20250808	P100	900	117	10821000500	購発注	4502388295		20260723	00000000	100.000	1120			6	20	手配を取消	PV1R5-12-5 1.5W IN/DC12V OUT/*	PD	0.000	PC
20250808	P100	900	117	10821001400	購発注	4502415389		20250723	00000000	35.000	1210			6	20	手配を取消	CC3-1205SS-E 1.5W IN/DC12V OU*	PD	30.000	PC
20250808	P100	900	128	10860000100	出荷通	4502408157		20250828	20250725	2.000	1216			7	10	再日程計画(前倒し)	RTP2-ZF1 AC100V DC4-20MA ﾀｲｱﾂ2000V/M ｿｹｯ	PD	0.000	PC
20250808	P100	900	117	10999000700	購発注	4502415393		20250926	20251003	4.000	1210			7	15	再日程計画(先送り)	REM250 ﾃｲｺｳﾓｼﾞﾕｰﾙ 250ｵｰﾑ XXXXXXXXXX	PD	0.000	PC
20250808	P100	900	128	10999003601	在庫			00000000	00000000	0.000				6	96	安全在庫レベルを下回りました	CFﾖｳﾀﾝｼｷｬｯﾌﾟ	PD	5.000	PC
20250808	P100	900	128	10999003601	出荷通	4502408557		20250827	20250808	50.000	1210			7	10	再日程計画(前倒し)	CFﾖｳﾀﾝｼｷｬｯﾌﾟ	PD	5.000	PC
20250808	P100	900	128	11001215300	出荷通	4502387216		20250904	20250827	2.000	1210			7	10	再日程計画(前倒し)	Eｶﾞﾀ 200A 60MV ML3438B	PD	0.000	PC
20250808	P100	900	128	11001215900	出荷通	4502406490		20250822	20250827	20.000	1210			7	15	再日程計画(先送り)	Eｶﾞﾀ 1000A 60MV ML3438B	PD	10.000	PC
20250808	P100	900	128	11001216200	出荷通	4502406491		20250827	20250909	10.000	1210			7	15	再日程計画(先送り)	Eｶﾞﾀ 2000A 60MV ML3438B	PD	10.000	PC
20250808	P100	900	128	11001216400	購発注	4502398947		20251225	20260107	3.000	1210			7	15	再日程計画(先送り)	Eｶﾞﾀ 3000A 60MV ML3438B	PD	0.000	PC
20250808	P100	900	128	11001216600	購発注	4502418479		20251225	20260105	2.000	1210			7	15	再日程計画(先送り)	Eｶﾞﾀ 4000A 60MV ML3438B	PD	0.000	PC
20250808	P100	900	128	11002111100	購発注	4502416518		20250926	20251003	1.000	1210			7	15	再日程計画(先送り)	COM5-20 1ｼﾞ30A 2ｼﾞ5A 5VA 1.0ｷﾕｳ 1.15KV 5	PD	0.000	PC
20250808	P100	900	128	11002113900	購発注	4502396056		20251006	20250304	1.000	1210			7	10	再日程計画(前倒し)	COM15-26 1ｼﾞ20A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002114600	出荷通	4502407827		20250821	20250609	2.000	1210			7	10	再日程計画(前倒し)	COM15-26 1ｼﾞ80A 2ｼﾞ5A 15VA 1.*	PD	2.000	PC
20250808	P100	900	128	11002115000	購発注	4502416519		20250926	20251003	2.000	1210			7	15	再日程計画(先送り)	COM15-26 1ｼﾞ30A 2ｼﾞ1A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002115000	購発注	4502396057		20251006	20250304	2.000	1210			7	10	再日程計画(前倒し)	COM15-26 1ｼﾞ30A 2ｼﾞ1A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002115100	購発注	4502416520		20250926	20251003	1.000	1210			7	15	再日程計画(先送り)	COM15-26 1ｼﾞ30A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002115100	購発注	4502396059		20251006	20250304	3.000	1210			7	10	再日程計画(前倒し)	COM15-26 1ｼﾞ30A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002115100	購発注	4502405610		20251029	20251106	1.000	1210			7	15	再日程計画(先送り)	COM15-26 1ｼﾞ30A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002115300	購発注	4502416521		20250926	20251003	1.000	1210			7	15	再日程計画(先送り)	COM15-26 1ｼﾞ50A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002115300	購発注	4502396060		20251006	20250304	1.000	1210			7	10	再日程計画(前倒し)	COM15-26 1ｼﾞ50A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV	PD	0.000	PC
20250808	P100	900	128	11002116100	出荷通	4502407819		20250905	20250609	2.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ100A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116100	出荷通	4502407825		20250905	20250609	4.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ100A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116100	出荷通	4502407812		20250905	20250609	4.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ100A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116100	購発注	4502405390		20250912	20250609	2.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ100A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116100	出荷通	4502403902		20250826	20250609	4.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ100A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116100	出荷通	4502403908		20250826	20250609	4.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ100A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116100	出荷通	4502407816		20250905	20250609	2.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ100A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116200	出荷通	4502376217		20250904	20250925	6.000	1210			7	15	再日程計画(先送り)	COM15-30 1ｼﾞ120A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116200	購発注	4502403597		20250911	20250903	3.000	1210			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ120A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116300	出荷通	4502376218		20250904	20251104	12.000	1216			7	15	再日程計画(先送り)	COM15-30 1ｼﾞ200A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116300	出荷通	4502376276		20250904	00000000	12.000	1216			6	20	手配を取消	COM15-30 1ｼﾞ200A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116300	購発注	4502394459		20251006	20250304	3.000	1216			7	10	再日程計画(前倒し)	COM15-30 1ｼﾞ200A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116400	購発注	4502418814		20251029	20251104	3.000	1216			7	15	再日程計画(先送り)	COM15-30 1ｼﾞ250A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002116600	購発注	4502418810		20251029	20251104	3.000	1216			7	15	再日程計画(先送り)	COM15-30 1ｼﾞ400A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002211300	出荷通	4502376219		20250904	00000000	24.000	1210			6	20	手配を取消	COM15-26 1ｼﾞ150A 2ｼﾞ1A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002211300	購発注	4502403150		20250911	20250903	3.000	1210			7	10	再日程計画(前倒し)	COM15-26 1ｼﾞ150A 2ｼﾞ1A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002211300	出荷通	4502400879		20250827	20250903	3.000	1210			7	15	再日程計画(先送り)	COM15-26 1ｼﾞ150A 2ｼﾞ1A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11002211300	購発注	4502403161		20251029	20251106	3.000	1210			7	15	再日程計画(先送り)	COM15-26 1ｼﾞ150A 2ｼﾞ1A 15VA 1.0ｷﾕｳ 1.15K	PD	0.000	PC
20250808	P100	900	128	11201009800	購発注	4502393532		20250910	20250722	2.000	1210			7	10	再日程計画(前倒し)	PD1BNB 1ｼﾞ600V 2ｼﾞ150V 15VA ROHSﾀｲｵｳﾋﾝ	PD	0.000	PC
20250808	P100	900	128	11201009800	出荷通	4502384227		20250827	20250903	2.000	1210			7	15	再日程計画(先送り)	PD1BNB 1ｼﾞ600V 2ｼﾞ150V 15VA ROHSﾀｲｵｳﾋﾝ	PD	0.000	PC
20250808	P100	900	128	11201010500	出荷通	4502394809		20250827	20250903	9.000	1210			7	15	再日程計画(先送り)	PD1BNB 1ｼﾞ220V 2ｼﾞ110V 15VA 1*	PD	0.000	PC
20250808	P100	900	117	11208009700	購発注	4502395232		20251029	20251105	1.000	1210			7	15	再日程計画(先送り)	HAT500S 500A 4V	PD	0.000	PC
20250808	P100	900	117	11208010300	在庫			00000000	00000000	9.000				6	96	安全在庫レベルを下回りました	HAC300S 300A 4V ROHSﾀｲｵｳﾋﾝ	PD	10.000	PC
20250808	P100	900	117	11208010300	購発注	4502402781		20251029	20250808	15.000	1210			7	10	再日程計画(前倒し)	HAC300S 300A 4V ROHSﾀｲｵｳﾋﾝ	PD	10.000	PC
20250808	P100	900	117	11208010300	購発注	4502405914		20251029	20251104	15.000	1210			7	15	再日程計画(先送り)	HAC300S 300A 4V ROHSﾀｲｵｳﾋﾝ	PD	10.000	PC
20250808	P100	900	117	11208010300	購発注	4502396092		20251107	20251104	15.000	1210			7	10	再日程計画(前倒し)	HAC300S 300A 4V ROHSﾀｲｵｳﾋﾝ	PD	10.000	PC
20250808	P100	900	117	11208010600	購発注	4502396090		20251029	20251104	28.000	1210			7	15	再日程計画(先送り)	HAT1000S 1000A 4V	PD	10.000	PC
20250808	P100	900	117	11208010600	購発注	4502402780		20251029	20251104	48.000	1210			7	15	再日程計画(先送り)	HAT1000S 1000A 4V	PD	10.000	PC
20250808	P100	900	117	11208113800	購発注	4502415442		20250926	20251003	4.000	1210			7	15	再日程計画(先送り)	CW40LM 1ｼﾞ600A 2ｼﾞ5A 40VA 1.0*	PD	0.000	PC
20250808	P100	900	103	11209004000	購発注	4502407486		20251029	20251105	2.000	1210			7	15	再日程計画(先送り)	NCE2-6B/50 1ｼﾞ50A 2ｼﾞ5A 40VA 1.0ｷﾕｳ 6.9K	PD	0.000	PC
20250808	P100	900	117	11212000300	購発注	4502387234		20250904	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11212000300	購発注	4502387235		20251111	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11212000300	購発注	4502387236		20251209	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11212000300	購発注	4502387237		20260120	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11212000300	購発注	4502387238		20260317	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11212000300	購発注	4502387239		20260414	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11212000300	購発注	4502387240		20260519	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11212000300	購発注	4502387242		20260714	00000000	200.000	1210			6	20	手配を取消	VT3510-A01 AC200V AC5.0V * * *	PD	180.000	PC
20250808	P100	900	117	11230002400	購発注	4502395234		20251029	20251105	5.000	1210			7	15	再日程計画(先送り)	LT1005-S 1000A 200MA	PD	7.000	PC
20250808	P100	900	117	11230006900	購発注	4502376220		20250904	20250609	60.000	1210			7	10	再日程計画(前倒し)	LF205-S 200A 100mA	PD	20.000	PC
20250808	P100	900	117	11230007000	購発注	4502401531		20251008	20250609	12.000	1210			7	10	再日程計画(前倒し)	LF205-S/SP3 100A 100MA	PD	18.000	PC
20250808	P100	900	117	11230007000	購発注	4502407836		20251208	20250609	12.000	1210			7	10	再日程計画(前倒し)	LF205-S/SP3 100A 100MA	PD	18.000	PC
20250808	P100	900	117	11230007000	購発注	4502403177		20251217	20251208	12.000	1210			7	10	再日程計画(前倒し)	LF205-S/SP3 100A 100MA	PD	18.000	PC
20250808	P100	900	117	11230007700	購発注	4502376222		20250904	20251222	12.000	1210			7	15	再日程計画(先送り)	LA306-S/SP2 300A 100mA DC±24V	PD	24.000	PC
20250808	P100	900	117	11251000600	在庫			00000000	00000000	45.000				6	96	安全在庫レベルを下回りました	HC-U100V4B15 100A 4V ROHSﾀｲｵｳﾋﾝ	PD	50.000	PC
20250808	P100	900	117	11251000600	購発注	4502395540		20251010	20250808	100.000	1210			7	10	再日程計画(前倒し)	HC-U100V4B15 100A 4V ROHSﾀｲｵｳﾋﾝ	PD	50.000	PC
20250808	P100	900	117	11251000800	購発注	4502416608		20251126	20251203	50.000	1210			7	15	再日程計画(先送り)	HC-U200V4B15 200A 4V ROHSﾀｲｵｳﾋﾝ	PD	30.000	PC
20250808	P100	900	117	11251008500	購発注	4502410050		20260108	20251215	50.000	1120			7	10	再日程計画(前倒し)	HC-PDN30V4B15 30A 4V ﾌﾟﾘﾝﾄｷﾊﾞ*	PD	20.000	PC
20250808	P100	900	117	11251008700	在庫			00000000	00000000	81.000				6	96	安全在庫レベルを下回りました	HC-TN100V4B15M ROHS 100A *D0A*	PD	109.000	PC
20250808	P100	900	117	11251008700	購発注	4502391697		20250722	00000000	100.000	1210			7	10	再日程計画(前倒し)	HC-TN100V4B15M ROHS 100A *D0A*	PD	109.000	PC
20250808	P100	900	117	11251008700	購発注	4502401598		20250807	00000000	100.000	1210			3	07	手配終了日付が過去です	HC-TN100V4B15M ROHS 100A *D0A*	PD	109.000	PC
20250808	P100	900	117	11251009100	在庫			00000000	00000000	49.000				6	96	安全在庫レベルを下回りました	HC-PDN10V4B12(ROHS) 10A 4V ﾌﾟﾘﾝﾄｷﾊﾞﾝﾖｳ 1	PD	50.000	PC
20250808	P100	900	117	11251009100	購発注	4502403373		20250710	00000000	50.000	1122			7	10	再日程計画(前倒し)	HC-PDN10V4B12(ROHS) 10A 4V ﾌﾟﾘﾝﾄｷﾊﾞﾝﾖｳ 1	PD	50.000	PC
20250808	P100	900	117	11251009300	在庫			00000000	00000000	131.000				6	96	安全在庫レベルを下回りました	HC-TN200V4B15M ROHS 200A *D0A*	PD	250.000	PC
20250808	P100	900	117	11251009300	購発注	4502396469		20250729	00000000	300.000	1210			7	10	再日程計画(前倒し)	HC-TN200V4B15M ROHS 200A *D0A*	PD	250.000	PC
20250808	P100	900	117	11251009300	購発注	4502389510		20251015	20250716	300.000	1210			7	10	再日程計画(前倒し)	HC-TN200V4B15M ROHS 200A *D0A*	PD	250.000	PC
20250808	P100	900	117	11251009300	購発注	4502401597		20251202	20250807	300.000	1210			7	10	再日程計画(前倒し)	HC-TN200V4B15M ROHS 200A *D0A*	PD	250.000	PC
20250808	P100	900	117	11251009300	購依頼	0012724476		20260114	00000000	300.000	1210			2	03	開始日が過去の新規手配	HC-TN200V4B15M ROHS 200A *D0A*	PD	250.000	PC
20250808	P100	900	117	11251009300	購発注	4502409400		20260115	20251002	300.000	1210			7	10	再日程計画(前倒し)	HC-TN200V4B15M ROHS 200A *D0A*	PD	250.000	PC
20250808	P100	900	128	114011129	購発注	4502396058		20251006	20250304	1.000	1216			7	10	再日程計画(前倒し)	S8A 150A 60MV	PD	0.000	PC
20250808	P100	900	128	114011129	購発注	4502403151		20250911	20250903	1.000	1216			7	10	再日程計画(前倒し)	S8A 150A 60MV	PD	0.000	PC
20250808	P100	900	128	114011130	出荷通	4502400880		20250827	20250903	1.000	1216			7	15	再日程計画(先送り)	S8A 200A 60MV	PD	0.000	PC
20250808	P100	900	128	114011130	購発注	4502403162		20251029	20251106	1.000	1216			7	15	再日程計画(先送り)	S8A 200A 60MV	PD	0.000	PC
20250808	P100	900	128	11401114800	購発注	4502405614		20251029	20251106	2.000	1210			7	15	再日程計画(先送り)	S8Aｶﾞﾀ 75A 60MV ｼﾞﾚｲ XXXXXXXXXX	PD	0.000	PC
20250808	P100	900	128	11401115600	購発注	4502394460		20251006	20250304	1.000	1210			7	10	再日程計画(前倒し)	S8ｶﾞﾀ 600A 60MV ｼﾞﾚｲ	PD	0.000	PC
20250808	P100	900	128	11401115600	購発注	4502392698		20250912	20251020	10.000	1210			7	15	再日程計画(先送り)	S8ｶﾞﾀ 600A 60MV ｼﾞﾚｲ	PD	0.000	PC
20250808	P100	900	128	11401127500	購発注	4502416522		20250926	20251003	1.000	1210			7	15	再日程計画(先送り)	S8Aｶﾞﾀ 50A 60MV ｼﾞﾚｲ XXXXXXXXXX	PD	0.000	PC
20250808	P100	900	128	11401127500	購発注	4502394461		20251006	20250304	1.000	1210			7	10	再日程計画(前倒し)	S8Aｶﾞﾀ 50A 60MV ｼﾞﾚｲ XXXXXXXXXX	PD	0.000	PC
20250808	P100	900	128	11401129101	購発注	4502396061		20251006	20250304	1.000	1216			7	10	再日程計画(前倒し)	S10Aｶﾞﾀ 50A 60MV 1.0ｷﾕｳ ｼﾖｳﾘﾂ*	PD	0.000	PC
20250808	P100	900	128	11503215900	購発注	4502397796		20250912	20250922	3.000	1216			7	15	再日程計画(先送り)	A10ｶﾞﾀ 75A 60MV 1.0 ｼﾞﾚｲ *D0A*	PD	0.000	PC
20250808	P100	900	128	11503215900	購発注	4502416132		20251225	20260106	4.000	1216			7	15	再日程計画(先送り)	A10ｶﾞﾀ 75A 60MV 1.0 ｼﾞﾚｲ *D0A*	PD	0.000	PC
20250808	P100	900	103	11999000900	購発注	4502417383		20250827	20250903	1.000	1210			7	15	再日程計画(先送り)	PTFA6 PTﾖｳﾋﾕｰｽﾞ 2A 40KAｼﾔﾀﾞﾝ XXXXXXXXXX	PD	0.000	PC
20250808	P100	900	117	11999005300	購発注	4502409351		20251126	20251203	1.000	1216			7	15	再日程計画(先送り)	CTL-36-S56-20 CTLｾﾝｻ 0.1-800A	PD	0.000	PC
20250808	P100	900	108	20002115602	購発注	4502408172		20250827	20250901	1.000	1210			7	15	再日程計画(先送り)	DMC2-2 AC250V AC 5A 2ﾀﾞﾝ *D0A*	PD	0.000	PC
20250808	P100	900	108	20002115602	出荷通	4502395312		20250530	20251105	1.000	1210			7	15	再日程計画(先送り)	DMC2-2 AC250V AC 5A 2ﾀﾞﾝ *D0A*	PD	0.000	PC
